time_s,phase,round,time_left_s,hr_bpm
2618.2,Cooldown,10,21.8,124
2619.2,Cooldown,10,20.8,124
2620.2,Cooldown,10,19.8,124
2621.2,Cooldown,10,18.8,124
2622.2,Cooldown,10,17.8,120
2623.2,Cooldown,10,16.8,117
2624.2,Cooldown,10,15.8,117
2625.2,Cooldown,10,14.8,114
2626.2,Cooldown,10,13.8,112
2627.2,Cooldown,10,12.8,110
2628.2,Cooldown,10,11.8,109
2629.2,Cooldown,10,10.8,111
2630.2,Cooldown,10,9.8,111
2631.2,Cooldown,10,8.8,111
2632.2,Cooldown,10,7.8,111
2633.2,Cooldown,10,6.8,111
2634.2,Cooldown,10,5.8,111
2635.2,Cooldown,10,4.8,111
2636.2,Cooldown,10,3.8,109
2637.2,Cooldown,10,2.8,108
2638.2,Cooldown,10,1.8,108
2639.2,Cooldown,10,0.8,109
